Actual Delivery Date;CustomerKey;DateKey;Discount Amount;Invoice Date;Invoice Number;Item Class;Item Number;Item;Line Number;List Price;Order Number;Promised Delivery Date;Sales Amount;Sales Amount Based on List Price;Sales Cost Amount;Sales Margin Amount;Sales Price;Sales Quantity;Sales Rep;U/M
03/11/2019;10016588;03/11/2018;377,73;05/11/2018;117719;P01;63070;Landslide Sesame Oil;41000;83,42;213436;03/11/2019;456,47;834,2;190,1;266,37;45,647;10;104;EA
03/11/2019;10016588;03/11/2018;469,82;05/11/2018;117719;P01;65160;Nationeel Salsa Dip;35000;51,88;213436;03/11/2019;567,78;1037,6;372,42;195,36;28,389;20;104;EA
03/11/2019;10016858;03/11/2018;260,26;05/11/2018;117800;P01;31683;Golden Frozen Pepperoni Pizza;2000;291,09;214682;03/11/2019;321,92;582,18;159,68;162,24;160,96;2;159;EA
03/11/2019;10017036;03/11/2018;290,4;05/11/2018;117731;P01;64850;Footnote Extra Lean Hamburger;26000;554,2;214335;03/11/2019;263,8;554,2;136,59;127,21;263,8;1;166;EA
03/11/2019;10017036;03/11/2018;587,3;05/11/2018;117731;P01;28929;Nationeel Potato Chips;3000;37,36;214335;03/11/2019;533,5;1120,8;222,82;310,68;17,78333333;30;166;EA
03/11/2019;10017036;03/11/2018;580,8;05/11/2018;117731;P01;64850;Footnote Extra Lean Hamburger;22000;554,2;214335;03/11/2019;527,6;1108,4;273,18;254,42;263,8;2;166;EA
28/10/2019;10017553;03/11/2018;1115,1402;05/11/2018;117724;;36949;Tell Tale Onions;1000;1393,9301;213990;28/10/2019;1672,72;2787,8602;941,91;730,81;836,36;2;112;EA
03/11/2019;10019897;03/11/2018;606,84;05/11/2018;117725;P01;17801;Better Fancy Canned Sardines;2000;1431,23;214078;03/11/2019;824,39;1431,23;449,69;374,7;824,39;1;163;EA
03/11/2019;10019897;03/11/2018;690,2;05/11/2018;117725;P01;47801;Red Spade Foot-Long Hot Dogs;16000;1627,84;214078;03/11/2019;937,64;1627,84;475,75;461,89;937,64;1;163;EA
03/11/2019;10019897;03/11/2018;819,54;05/11/2018;117725;P01;28401;Ebony Prepared Salad;9000;966,44;214078;03/11/2019;1113,34;1932,88;544,55;568,79;556,67;2;163;EA
03/11/2019;10019897;03/11/2018;481,14;05/11/2018;117725;P01;48500;Red Spade Low Fat Cole Slaw;17000;1134,77;214078;03/11/2019;653,63;1134,77;320,76;332,87;653,63;1;163;EA
03/11/2019;10019897;03/11/2018;550,78;05/11/2018;117725;;62510;Tell Tale Onions;25000;1299;214078;03/11/2019;748,22;1299;375,57;372,65;748,22;1;163;EA
03/11/2019;10019897;03/11/2018;159,19;05/11/2018;117725;P01;27110;Jumbo Small Eggs;27000;125,15;214078;03/11/2019;216,26;375,45;42,15;174,11;72,08666667;3;163;EA
03/11/2019;10020184;03/11/2018;0;05/11/2018;117689;;37559;Walrus Chardonnay;1000;0,3929;213038;03/11/2019;392,9;392,9;340,1;52,8;0,3929;1000;114;EA
03/11/2019;10021485;03/11/2018;33831,03;05/11/2018;117710;P01;62055;Big Time Frozen Peas;5000;645,6303;212241;03/11/2019;30732;64563,03;17032,33;13699,67;307,32;100;141;EA
03/11/2019;10021485;03/11/2018;202995;05/11/2018;117707;;64894;Ebony Sweet Peas;2000;387,395;212237;03/11/2019;184400;387395;114721,8;69678,2;184,4;1000;141;EA
03/11/2019;10021485;03/11/2018;6089,85;05/11/2018;117705;;64898;Ebony New Potatos;2000;387,395;212235;03/11/2019;5532;11621,85;3657,6;1874,4;184,4;30;141;EA
03/11/2019;10021485;03/11/2018;60898,5;05/11/2018;117706;;64899;Ebony Prepared Salad;2000;387,395;212236;03/11/2019;55320;116218,5;32635,68;22684,32;184,4;300;141;EA
03/11/2019;10021485;03/11/2018;97727,84;05/11/2018;117708;;64892;Ebony Corn on the Cob;3000;416,3025;212238;03/11/2019;88775,68;186503,52;55267,92;33507,76;198,16;448;141;EA
03/11/2019;10021485;03/11/2018;120414,66;05/11/2018;117708;;64892;Ebony Corn on the Cob;3001;416,3025;212238;03/11/2019;109384,32;229798,98;68097,98;41286,34;198,16;552;141;EA
03/11/2019;10021485;03/11/2018;182695,5;05/11/2018;117709;;64893;Ebony Asparagus;3000;387,395;212239;03/11/2019;165960;348655,5;98565,93;67394,07;184,4;900;141;EA
03/11/2019;10021986;03/11/2018;0;05/11/2018;117692;;33245;High Top Oranges;1000;466,9;214568;03/11/2019;466,9;466,9;258,25;208,65;466,9;1;179;EA
03/11/2019;10023447;03/11/2018;333,63;05/11/2018;117698;;63130;Landslide Low Fat Apple Butter;62000;229;211046;03/11/2019;353,37;687;318,64;34,73;117,79;3;115;EA
03/11/2019;10023447;03/11/2018;1864,22;05/11/2018;117698;P01;45880;Red Spade Low Fat Bologna;55000;767,75;211046;03/11/2019;1974,53;3838,75;1410,26;564,27;394,906;5;115;EA
03/11/2019;10023715;03/11/2018;271,88;05/11/2018;117745;P01;30613;Blue Label Turkey Noodle Soup;1000;564,53;214446;03/11/2019;292,65;564,53;137,36;155,29;292,65;1;180;EA
03/11/2019;10024248;03/11/2018;187,87;05/11/2018;117732;P01;25883;Colony English Muffins;3000;414,91;214345;03/11/2019;227,04;414,91;75,98;151,06;227,04;1;113;EA
03/11/2019;10025025;03/11/2018;212,64;05/11/2018;117787;P01;25913;Landslide Vegetable Oil;1000;469,61;214614;03/11/2019;256,97;469,61;184,03;72,94;256,97;1;143;EA
03/11/2019;10025049;03/11/2018;635,47;05/11/2018;117768;P01;48500;Red Spade Low Fat Cole Slaw;2000;1134,77;214524;03/11/2019;499,3;1134,77;320,76;178,54;499,3;1;113;EA
03/11/2019;10025243;03/11/2018;420,9;05/11/2018;117734;P01;28401;Ebony Prepared Salad;3000;966,44;214356;03/11/2019;545,54;966,44;272,27;273,27;545,54;1;120;EA
03/11/2019;10025243;03/11/2018;1011,02;05/11/2018;117734;P01;47550;Red Spade Turkey Hot Dogs;12000;1160,7;214356;03/11/2019;1310,38;2321,4;625,89;684,49;655,19;2;120;EA
03/11/2019;10025243;03/11/2018;708,96;05/11/2018;117734;P01;47801;Red Spade Foot-Long Hot Dogs;13000;1627,84;214356;03/11/2019;918,88;1627,84;475,75;443,13;918,88;1;120;EA
03/11/2019;10025243;03/11/2018;359,29;05/11/2018;117734;P01;20910;Moms Sliced Turkey;1000;824,96;214356;03/11/2019;465,67;824,96;254,87;210,8;465,67;1;120;EA
03/11/2019;10025243;03/11/2018;546,2199;05/11/2018;117734;P01;37441;Atomic Mint Chocolate Bar;10000;1254,1899;214356;03/11/2019;707,97;1254,1899;338,5;369,47;707,97;1;120;EA
03/11/2019;10025243;03/11/2018;214,15;05/11/2018;117734;P01;30093;Just Right Canned Tuna in Water;5000;491,72;214356;03/11/2019;277,57;491,72;159,14;118,43;277,57;1;120;EA
03/11/2019;10025243;03/11/2018;557,5;05/11/2018;117734;;63870;Imagine Turkey TV Dinner;16000;141,65;214356;03/11/2019;575,7;1133,2;358,27;217,43;71,9625;8;120;PR
03/11/2019;10025243;03/11/2018;557,5;05/11/2018;117734;;63875;Imagine Chicken TV Dinner;17000;141,65;214356;03/11/2019;575,7;1133,2;362,13;213,57;71,9625;8;120;PR
03/11/2019;10025919;03/11/2018;373,54;05/11/2018;117764;P01;20910;Moms Sliced Turkey;1000;824,96;214512;03/11/2019;451,42;824,96;254,87;196,55;451,42;1;108;EA
03/11/2019;10027381;03/11/2018;186,43;05/11/2018;117737;P01;26361;Bravo Canned Yams;3000;439,7;214372;03/11/2019;253,27;439,7;134,67;118,6;253,27;1;151;EA
03/11/2019;10027381;03/11/2018;398,38;05/11/2018;117737;P01;26502;Bravo Large Canned Shrimp;1000;939,57;214372;03/11/2019;541,19;939,57;266,94;274,25;541,19;1;151;EA
03/11/2019;10027381;03/11/2018;540,64;05/11/2018;117737;P01;67550;Discover Manicotti;2000;1275,1;214372;03/11/2019;734,46;1275,1;352,56;381,9;734,46;1;151;EA
04/11/2019;10000456;04/11/2018;301,75;06/11/2018;117812;P01;60794;High Top Walnuts;20000;51,88;212001;04/11/2019;268,93;570,68;129,71;139,22;24,44818182;11;119;EA
04/11/2019;10000461;04/11/2018;438,91;06/11/2018;117824;P01;60794;High Top Walnuts;8000;51,88;210913;04/11/2019;391,17;830,08;188,67;202,5;24,448125;16;160;EA
04/11/2019;10000461;04/11/2018;2982,62;06/11/2018;117808;P01;64850;Footnote Extra Lean Hamburger;2000;554,2;209321;04/11/2019;2559,38;5542;1365,9;1193,48;255,938;10;160;EA
04/11/2019;10000461;04/11/2018;2982,62;06/11/2018;117823;P01;64850;Footnote Extra Lean Hamburger;2000;554,2;209343;04/11/2019;2559,38;5542;1365,9;1193,48;255,938;10;160;EA
04/11/2019;10000461;04/11/2018;646,49;06/11/2018;117811;P01;36015;Big Time Apple Cinnamon Waffles;21000;37,05;213235;04/11/2019;576,16;1222,65;191,9;384,26;17,45939394;33;160;EA
04/11/2019;10000478;04/11/2018;214,52;06/11/2018;117885;P01;29394;Pearl Chardonnay;7000;123,14;214621;04/11/2019;278,04;492,56;183,02;95,02;69,51;4;183;EA
04/11/2019;10000478;04/11/2018;1262,71;06/11/2018;117885;P01;28401;Ebony Prepared Salad;1000;966,44;214621;04/11/2019;1636,61;2899,32;816,82;819,79;545,5366667;3;183;EA
04/11/2019;10000478;04/11/2018;251,5;06/11/2018;117885;P01;38051;Gorilla 1% Milk;8000;577,46;214621;04/11/2019;325,96;577,46;213,26;112,7;325,96;1;183;EA
04/11/2019;10000478;04/11/2018;164,75;06/11/2018;117885;P01;38061;Gorilla Blueberry Yogurt;9000;378,29;214621;04/11/2019;213,54;378,29;77,66;135,88;213,54;1;183;EA
04/11/2019;10000478;04/11/2018;1889,48;06/11/2018;117885;P01;27550;Imagine Popsicles;2000;1084,61;214621;04/11/2019;2448,96;4338,44;1186,19;1262,77;612,24;4;183;EA
04/11/2019;10002220;04/11/2018;686,43;06/11/2018;117806;P01;45880;Red Spade Low Fat Bologna;34000;767,75;213888;04/11/2019;849,07;1535,5;564,11;284,96;424,535;2;127;EA
04/11/2019;10002220;04/11/2018;253,83;06/11/2018;117813;P01;38844;Ebony Plums;51000;189,27;213871;04/11/2019;313,98;567,81;158,72;155,26;104,66;3;127;EA
04/11/2019;10002506;04/11/2018;347,64;06/11/2018;117850;P01;45880;Red Spade Low Fat Bologna;37000;767,75;214300;04/11/2019;420,11;767,75;282,05;138,06;420,11;1;103;EA
05/11/2019;10002506;04/11/2018;303;06/11/2018;117848;P01;38826;Ebony Macintosh Apples;33000;223,06;214297;05/11/2019;366,18;669,18;111,35;254,83;122,06;3;103;SE
04/11/2019;10002506;04/11/2018;199,1;06/11/2018;117850;P01;26361;Bravo Canned Yams;19000;439,7;214300;04/11/2019;240,6;439,7;134,67;105,93;240,6;1;103;EA
05/11/2019;10002506;04/11/2018;567,8999;06/11/2018;117848;P01;37441;Atomic Mint Chocolate Bar;29000;1254,1899;214297;05/11/2019;686,29;1254,1899;338,5;347,79;686,29;1;103;EA
04/11/2019;10002506;04/11/2018;1296,12;06/11/2018;117850;P01;17801;Better Fancy Canned Sardines;11000;1431,23;214300;04/11/2019;1566,34;2862,46;899,38;666,96;783,17;2;103;EA
04/11/2019;10002506;04/11/2018;252,04;06/11/2018;117839;P01;29260;Monarch Ravioli;29000;556,63;213248;04/11/2019;304,59;556,63;166,3;138,29;304,59;1;103;EA
04/11/2019;10002506;04/11/2018;675,02;06/11/2018;117850;P01;30289;Even Better Strawberry Yogurt;25000;1490,76;214300;04/11/2019;815,74;1490,76;546,44;269,3;815,74;1;103;EA
04/11/2019;10002506;04/11/2018;214,3;06/11/2018;117850;P01;28739;Ebony Canned Peanuts;21000;157,76;214300;04/11/2019;258,98;473,28;177,96;81,02;86,32666667;3;103;SE
04/11/2019;10002506;04/11/2018;214,3;06/11/2018;117850;P01;28771;Ebony Oranges;22000;157,76;214300;04/11/2019;258,98;473,28;160,01;98,97;86,32666667;3;103;SE
05/11/2019;10002506;04/11/2018;184,98;06/11/2018;117848;P01;37606;Colony Blueberry Muffins;30000;408,52;214297;05/11/2019;223,54;408,52;115,14;108,4;223,54;1;103;SE
05/11/2019;10002506;04/11/2018;237,28;06/11/2018;117835;P01;39850;Washington Mango Drink;46000;467,53;212634;05/11/2019;230,25;467,53;205,72;24,53;230,25;1;103;SE
05/11/2019;10002506;04/11/2018;435,46;06/11/2018;117848;P01;11690;High Top Dried Mushrooms;7000;192,34;214297;05/11/2019;526,24;961,7;166,94;359,3;105,248;5;103;SE
05/11/2019;10002506;04/11/2018;2562,97;06/11/2018;117848;P01;20990;Moms Sliced Ham;16000;101;214297;05/11/2019;2487,03;5050;1467,83;1019,2;49,7406;50;103;SE
04/11/2019;10007121;04/11/2018;457,4;06/11/2018;117865;P01;30279;Even Better Sharp Cheddar Cheese;1000;1078,77;214535;04/11/2019;621,37;1078,77;449,98;171,39;621,37;1;175;EA
04/11/2019;10007134;04/11/2018;426,47;06/11/2018;117860;P01;28401;Ebony Prepared Salad;1000;966,44;214411;04/11/2019;539,97;966,44;272,27;267,7;539,97;1;182;EA
04/11/2019;10008134;04/11/2018;214,05;06/11/2018;117903;P01;15712;Super Apple Jelly;1000;161,69;214665;04/11/2019;271,02;485,07;66,24;204,78;90,34;3;115;EA
04/11/2019;10009631;04/11/2018;441,2;06/11/2018;117868;P01;38109;Cutting Edge Sliced Ham;1000;1103;214544;04/11/2019;661,8;1103;448,32;213,48;661,8;1;185;EA
04/11/2019;10009985;04/11/2018;2455,56;06/11/2018;117825;P01;32720;High Top Cauliflower;8000;50,9875;214577;04/11/2019;2643,19;5098,75;770,31;1872,88;26,4319;100;173;EA
04/11/2019;10009985;04/11/2018;324,655;06/11/2018;117825;;39198;Nationeel Dried Apricots;6000;134,825;214577;04/11/2019;349,47;674,125;193,83;155,64;69,894;5;173;EA
04/11/2019;10009985;04/11/2018;203,9425;06/11/2018;117825;P01;20825;Moms Corned Beef;12000;22,2875;214577;04/11/2019;219,52;423,4625;35,48;184,04;11,55368421;19;173;EA
04/11/2019;10009985;04/11/2018;635,28;06/11/2018;117825;P01;26361;Bravo Canned Yams;4000;439,7;214577;04/11/2019;683,82;1319,1;404,02;279,8;227,94;3;173;EA
04/11/2019;10009985;04/11/2018;1443,5875;06/11/2018;117825;P01;28761;Ebony Fuji Apples;9000;157,7625;214577;04/11/2019;1553,9;2997,4875;907,16;646,74;81,78421053;19;173;EA
04/11/2019;10009985;04/11/2018;343,48;06/11/2018;117825;P01;11967;High Top Firm Tofu;10000;22,2875;214577;04/11/2019;369,72;713,2;60,91;308,81;11,55375;32;173;EA
04/11/2019;10014471;04/11/2018;274,32;06/11/2018;117832;P01;60794;High Top Walnuts;6000;51,88;210930;04/11/2019;244,48;518,8;117,92;126,56;24,448;10;143;EA
04/11/2019;10014471;04/11/2018;548,64;06/11/2018;117822;P01;60794;High Top Walnuts;11000;51,88;213243;04/11/2019;488,96;1037,6;235,83;253,13;24,448;20;143;EA
04/11/2019;10014471;04/11/2018;19634,4552;06/11/2018;117820;P01;62770;Fast Buttered Popcorn;1000;249,2148;212337;04/11/2019;17498,55;37133,0052;11367,27;6131,28;117,4399329;149;143;EA
04/11/2019;10014471;04/11/2018;9883,12;06/11/2018;117819;P01;62770;Fast Buttered Popcorn;2000;249,2148;212336;04/11/2019;8807,99;18691,11;5721,78;3086,21;117,4398667;75;143;EA
04/11/2019;10014471;04/11/2018;948,21;06/11/2018;117822;P01;28929;Nationeel Potato Chips;1000;37,36;213243;04/11/2019;845,07;1793,28;356,51;488,56;17,605625;48;143;EA
04/11/2019;10014546;04/11/2018;196,56;06/11/2018;117840;P01;26361;Bravo Canned Yams;20000;439,7;213313;04/11/2019;243,14;439,7;134,67;108,47;243,14;1;125;EA
04/11/2019;10016858;04/11/2018;284,54;06/11/2018;117890;;13810;Best Choice Salsa Dip;1000;12,73;214629;04/11/2019;351,96;636,5;155,85;196,11;7,0392;50;159;EA
05/11/2019;10017638;04/11/2018;2562,97;06/11/2018;117827;P01;20990;Moms Sliced Ham;1000;101;214393;05/11/2019;2487,03;5050;1467,83;1019,2;49,7406;50;115;EA
05/11/2019;10017638;04/11/2018;2562,97;06/11/2018;117826;P01;20990;Moms Sliced Ham;1000;101;214391;05/11/2019;2487,03;5050;1467,83;1019,2;49,7406;50;115;EA
05/11/2019;10017638;04/11/2018;1685,45;06/11/2018;117827;P01;32720;High Top Cauliflower;2000;50,99;214393;05/11/2019;2036,82;3722,27;562,33;1474,49;27,90164384;73;115;EA
05/11/2019;10017638;04/11/2018;5525,07;06/11/2018;117826;P01;29071;Nationeel Salted Pretzels;2000;181,44;214391;05/11/2019;5361,33;10886,4;1791,84;3569,49;89,3555;60;115;EA
04/11/2019;10019410;04/11/2018;658,37;06/11/2018;117828;P01;65160;Nationeel Salsa Dip;12000;51,88;213524;04/11/2019;586,75;1245,12;446,91;139,84;24,44791667;24;179;EA
04/11/2019;10020184;04/11/2018;0,0012;06/11/2018;117816;;31400;Red Spade Pimento Loaf;1000;35,4219;213532;04/11/2019;22953,39;22953,3912;16718,08;6235,31;35,42189815;648;114;EA
04/11/2019;10021977;04/11/2018;398,19;06/11/2018;117838;P01;26361;Bravo Canned Yams;3000;439,7;213067;04/11/2019;481,21;879,4;269,34;211,87;240,605;2;117;EA
21/10/2019;10022678;04/11/2018;606,84;06/11/2018;117841;P01;17801;Better Fancy Canned Sardines;1000;1431,23;213447;21/10/2019;824,39;1431,23;449,69;374,7;824,39;1;166;EA
04/11/2019;10023538;04/11/2018;384,05;06/11/2018;117833;P01;60794;High Top Walnuts;6000;51,88;211916;04/11/2019;342,27;726,32;165,08;177,19;24,44785714;14;143;EA
04/11/2019;10023538;04/11/2018;228,11;06/11/2018;117833;P01;63990;Imagine Popsicles;12000;143,8;211916;04/11/2019;203,29;431,4;103,47;99,82;67,76333333;3;143;EA
04/11/2019;10023715;04/11/2018;214,85;06/11/2018;117877;P01;38826;Ebony Macintosh Apples;1000;223,06;214580;04/11/2019;231,27;446,12;74,23;157,04;115,635;2;180;SE
04/11/2019;10023778;04/11/2018;2250,7;06/11/2018;117852;P01;67550;Discover Manicotti;3000;1275,1;214305;04/11/2019;2849,7;5100,4;1410,26;1439,44;712,425;4;124;EA
04/11/2019;10024016;04/11/2018;4758,67;06/11/2018;117802;P01;67550;Discover Manicotti;1000;1275,1;214673;04/11/2019;5442,13;10200,8;2820,51;2621,62;680,26625;8;109;EA
03/11/2019;10024270;04/11/2018;494,22;06/11/2018;117900;P01;48500;Red Spade Low Fat Cole Slaw;2000;1134,77;214655;03/11/2019;640,55;1134,77;320,76;319,79;640,55;1;121;EA
04/11/2019;10024270;04/11/2018;494,22;06/11/2018;117900;P01;48500;Red Spade Low Fat Cole Slaw;3000;1134,77;214655;04/11/2019;640,55;1134,77;320,76;319,79;640,55;1;121;EA
04/11/2019;10025021;04/11/2018;149,52;06/11/2018;117908;;37979;Bravo Fancy Canned Oysters;1000;176,32;214683;04/11/2019;203,12;352,64;87,68;115,44;101,56;2;176;EA
05/11/2019;10025025;04/11/2018;263,25;06/11/2018;117847;P01;39186;Nationeel Dried Dates;49000;561,04;214270;05/11/2019;297,79;561,04;180,54;117,25;297,79;1;143;EA
05/11/2019;10025025;04/11/2018;186,75;06/11/2018;117851;P01;63653;American Chicken Hot Dogs;105000;199;214304;05/11/2019;211,25;398;68,78;142,47;105,625;2;143;EA
05/11/2019;10025025;04/11/2018;588,4899;06/11/2018;117853;P01;37441;Atomic Mint Chocolate Bar;49000;1254,1899;214313;05/11/2019;665,7;1254,1899;338,5;327,2;665,7;1;143;EA
05/11/2019;10025025;04/11/2018;282,68;06/11/2018;117853;P01;38050;Gorilla Chocolate Milk;50000;301,23;214313;05/11/2019;319,78;602,46;215,54;104,24;159,89;2;143;EA
05/11/2019;10025025;04/11/2018;222,07;06/11/2018;117847;P01;29062;Nationeel Low Fat Popcorn;33000;157,76;214270;05/11/2019;251,21;473,28;136,19;115,02;83,73666667;3;143;SE
05/11/2019;10025025;04/11/2018;462,23;06/11/2018;117851;P01;29394;Pearl Chardonnay;64000;123,14;214304;05/11/2019;522,89;985,12;366,03;156,86;65,36125;8;143;EA
05/11/2019;10025025;04/11/2018;216,42;06/11/2018;117851;P01;5742;Red Spade Beef Bologna;9000;115,31;214304;05/11/2019;244,82;461,24;77,54;167,28;61,205;4;143;EA
05/11/2019;10025025;04/11/2018;774,17;06/11/2018;117853;P01;20910;Moms Sliced Turkey;17000;824,96;214313;05/11/2019;875,75;1649,92;509,75;366;437,875;2;143;EA
05/11/2019;10025025;04/11/2018;398,52;06/11/2018;117851;P01;61757;Carlson Buttermilk;7000;803,86;214304;05/11/2019;405,34;803,86;390,08;15,26;405,34;1;143;EA
05/11/2019;10025025;04/11/2018;851,35;06/11/2018;117853;P01;29071;Nationeel Salted Pretzels;32000;181,44;214313;05/11/2019;963,05;1814,4;298,64;664,41;96,305;10;143;SE
05/11/2019;10025025;04/11/2018;851,35;06/11/2018;117849;P01;29071;Nationeel Salted Pretzels;21000;181,44;214299;05/11/2019;963,05;1814,4;298,64;664,41;96,305;10;143;SE
05/11/2019;10025025;04/11/2018;2637,58;06/11/2018;117853;P01;20990;Moms Sliced Ham;18000;101;214313;05/11/2019;2412,42;5050;1467,83;944,59;48,2484;50;143;SE
05/11/2019;10025025;04/11/2018;2637,58;06/11/2018;117849;P01;20990;Moms Sliced Ham;11000;101;214299;05/11/2019;2412,42;5050;1467,83;944,59;48,2484;50;143;SE
05/11/2019;10025025;04/11/2018;310,95;06/11/2018;117851;P01;29312;Discover Spaghetti;63000;44,18;214304;05/11/2019;351,75;662,7;198,42;153,33;23,45;15;143;EA
05/11/2019;10025025;04/11/2018;192,62;06/11/2018;117847;P01;26370;Bravo Canned Tomatos;24000;205,26;214270;05/11/2019;217,9;410,52;115,07;102,83;108,95;2;143;EA
05/11/2019;10025025;04/11/2018;177,5;06/11/2018;117853;P01;38061;Gorilla Blueberry Yogurt;51000;378,29;214313;05/11/2019;200,79;378,29;77,66;123,13;200,79;1;143;EA
05/11/2019;10025025;04/11/2018;180,5;06/11/2018;117847;P01;11690;High Top Dried Mushrooms;11000;192,34;214270;05/11/2019;204,18;384,68;66,78;137,4;102,09;2;143;SE
05/11/2019;10025025;04/11/2018;206,59;06/11/2018;117851;P01;22680;Tell Tale Firm Tofu;34000;36,69;214304;05/11/2019;233,69;440,28;106,08;127,61;19,47416667;12;143;EA
05/11/2019;10025025;04/11/2018;191,68;06/11/2018;117847;P01;37606;Colony Blueberry Muffins;44000;408,52;214270;05/11/2019;216,84;408,52;115,14;101,7;216,84;1;143;SE
05/11/2019;10025025;04/11/2018;234,7;06/11/2018;117851;P01;13917;Best Choice Frosted Donuts;24000;50,02;214304;05/11/2019;265,5;500,2;132,83;132,67;26,55;10;143;EA
05/11/2019;10025025;04/11/2018;263,24;06/11/2018;117851;P01;38060;Gorilla Strawberry Yogurt;83000;187,01;214304;05/11/2019;297,79;561,03;128,04;169,75;99,26333333;3;143;EA
05/11/2019;10025025;04/11/2018;340,76;06/11/2018;117851;P01;62027;Big Time Home Style French Fries;99000;181,56;214304;05/11/2019;385,48;726,24;287,11;98,37;96,37;4;143;EA
05/11/2019;10025025;04/11/2018;265,6;06/11/2018;117853;P01;30092;Just Right Chicken Ramen Soup;36000;283,03;214313;05/11/2019;300,46;566,06;154,19;146,27;150,23;2;143;EA
05/11/2019;10025025;04/11/2018;2393,19;06/11/2018;117847;P01;67550;Discover Manicotti;60000;1275,1;214270;05/11/2019;2707,21;5100,4;1410,26;1296,95;676,8025;4;143;EA
05/11/2019;10025025;04/11/2018;2393,19;06/11/2018;117853;P01;67550;Discover Manicotti;68000;1275,1;214313;05/11/2019;2707,21;5100,4;1410,26;1296,95;676,8025;4;143;EA
05/11/2019;10025025;04/11/2018;1935,42;06/11/2018;117851;P01;20910;Moms Sliced Turkey;29000;824,96;214304;05/11/2019;2189,38;4124,8;1274,37;915,01;437,876;5;143;EA
05/11/2019;10025025;04/11/2018;3053,5;06/11/2018;117851;P01;27550;Imagine Popsicles;46000;1084,61;214304;05/11/2019;3454,16;6507,66;1779,28;1674,88;575,6933333;6;143;EA
05/11/2019;10025025;04/11/2018;432,84;06/11/2018;117847;P01;5742;Red Spade Beef Bologna;6000;115,31;214270;05/11/2019;489,64;922,48;155,08;334,56;61,205;8;143;EA
05/11/2019;10025025;04/11/2018;906,94;06/11/2018;117847;P01;28401;Ebony Prepared Salad;30000;966,44;214270;05/11/2019;1025,94;1932,88;544,55;481,39;512,97;2;143;EA
05/11/2019;10025025;04/11/2018;1176,9698;06/11/2018;117847;P01;37441;Atomic Mint Chocolate Bar;43000;1254,1899;214270;05/11/2019;1331,41;2508,3798;677;654,41;665,705;2;143;EA
05/11/2019;10025025;04/11/2018;627,98;06/11/2018;117847;P01;38826;Ebony Macintosh Apples;48000;223,06;214270;05/11/2019;710,38;1338,36;222,7;487,68;118,3966667;6;143;SE
05/11/2019;10025025;04/11/2018;544,62;06/11/2018;117847;P01;47550;Red Spade Turkey Hot Dogs;52000;1160,7;214270;05/11/2019;616,08;1160,7;312,94;303,14;616,08;1;143;EA
05/11/2019;10025025;04/11/2018;1527,62;06/11/2018;117847;P01;47801;Red Spade Foot-Long Hot Dogs;53000;1627,84;214270;05/11/2019;1728,06;3255,68;951,5;776,56;864,03;2;143;EA
05/11/2019;10025025;04/11/2018;1527,62;06/11/2018;117853;P01;47801;Red Spade Foot-Long Hot Dogs;55000;1627,84;214313;05/11/2019;1728,06;3255,68;951,5;776,56;864,03;2;143;EA
05/11/2019;10025025;04/11/2018;231,72;06/11/2018;117847;P01;60448;High Top Summer Squash;54000;493,85;214270;05/11/2019;262,13;493,85;171,37;90,76;262,13;1;143;EA
05/11/2019;10025025;04/11/2018;231,72;06/11/2018;117851;P01;60448;High Top Summer Squash;96000;493,85;214304;05/11/2019;262,13;493,85;171,37;90,76;262,13;1;143;EA
05/11/2019;10025025;04/11/2018;609,51;06/11/2018;117847;;62510;Tell Tale Onions;58000;1299;214270;05/11/2019;689,49;1299;375,57;313,92;689,49;1;143;EA
05/11/2019;10025025;04/11/2018;609,51;06/11/2018;117849;;62510;Tell Tale Onions;43000;1299;214299;05/11/2019;689,49;1299;375,57;313,92;689,49;1;143;EA
05/11/2019;10025025;04/11/2018;430,4;06/11/2018;117847;P01;601700;Club Cheese Spread;61000;218,18;214270;05/11/2019;442,32;872,72;239,6;202,72;110,58;4;143;EA
05/11/2019;10025025;04/11/2018;430,4;06/11/2018;117853;P01;601700;Club Cheese Spread;70000;218,18;214313;05/11/2019;442,32;872,72;239,6;202,72;110,58;4;143;EA
05/11/2019;10025025;04/11/2018;288,88;06/11/2018;117847;P01;23162;Tell Tale Macintosh Apples;21000;307,83;214270;05/11/2019;326,78;615,66;218,93;107,85;163,39;2;143;EA
05/11/2019;10025025;04/11/2018;1526,75;06/11/2018;117847;P01;27550;Imagine Popsicles;26000;1084,61;214270;05/11/2019;1727,08;3253,83;889,64;837,44;575,6933333;3;143;EA
05/11/2019;10025025;04/11/2018;270,53;06/11/2018;117849;P01;5742;Red Spade Beef Bologna;4000;115,31;214299;05/11/2019;306,02;576,55;96,93;209,09;61,204;5;143;EA
05/11/2019;10025025;04/11/2018;361;06/11/2018;117853;P01;11690;High Top Dried Mushrooms;10000;192,34;214313;05/11/2019;408,36;769,36;133,55;274,81;102,09;4;143;SE
05/11/2019;10025025;04/11/2018;361;06/11/2018;117849;P01;11690;High Top Dried Mushrooms;7000;192,34;214299;05/11/2019;408,36;769,36;133,55;274,81;102,09;4;143;SE
